timestamp,open,high,low,close,volume,rate_of_return
2021-05-04,55608.4,56617.7,53053.87,53053.87,253.46247937,
2021-05-05,53042.22,57933.11,52938.8,57486.84,269.34123492,0.08355601580054373
2021-05-06,57496.57,58361.4,55262.28,56409.6,468.83760636,-0.018738897458966175
2021-05-07,56429.6,58649.79,55255.2,57330.6,456.67921225,0.016327008168822266
2021-05-08,57353.12,59492.81,56959.23,58865.94,348.77001697,0.02678046278950519
2021-05-09,58865.94,59204.23,56251.89,58224.89,493.60263714,-0.010889998528860745
2021-05-10,58259.8,59518.7,53545.31,55820.83,885.92251183,-0.04128921497318416
2021-05-11,55800.99,56861.91,54462.97,56703.42,680.03768078,0.01581112283712005
2021-05-12,56703.47,57970.0,48517.41,49457.05,905.10678218,-0.1277942318117672
2021-05-13,49442.75,51344.23,45860.4,49669.89,1723.27096602,0.004303532054580561
2021-05-14,49645.48,51445.85,48846.35,49859.84,695.4178542,0.0038242484531372245
2021-05-15,49859.84,50662.49,46566.4,46689.31,650.03037881,-0.06358885227068511
2021-05-16,46742.27,49812.04,43570.94,46408.82,1114.26338828,-0.00600758503391885
2021-05-17,46413.12,46583.52,41848.11,43519.78,1922.62256711,-0.06225195986452581
2021-05-18,43695.22,45844.47,42262.22,42884.82,1081.88933614,-0.014590147284751831
2021-05-19,42856.22,43553.19,28907.8,36655.42,3742.40916439,-0.14525885849585007
2021-05-20,36674.02,42448.3,34941.5,40505.44,3353.06470482,0.10503276186714006
2021-05-21,40502.05,42199.99,33340.0,37247.0,4242.67850751,-0.08044450325684649
2021-05-22,37232.61,38847.32,35225.53,37446.87,2492.29827641,0.005366069750583957
2021-05-23,37427.31,38262.88,31059.58,34671.11,2474.09816913,-0.07412528737381796
2021-05-24,34674.77,40121.6,34379.67,38780.58,2416.90550008,0.11852721184871218
2021-05-25,38790.15,39778.65,36443.02,38352.88,1298.23201349,-0.011028715919153442
2021-05-26,38346.55,40824.68,37795.47,39240.15,1371.85187262,0.023134377392258543
2021-05-27,39226.6,40414.04,37146.11,38504.22,963.20499893,-0.018754515464390442
2021-05-28,38528.44,38880.13,34708.17,35677.77,2530.79601542,-0.07340623962776038
2021-05-29,35683.74,37396.16,33592.39,34618.63,2279.24698965,-0.029686272432385752
2021-05-30,34575.0,36487.8,33366.63,35614.21,900.25016705,0.028758503730505813
2021-05-31,35585.78,37503.44,34168.59,37180.65,1789.5232992,0.04398356723341612
2021-06-01,37126.66,37890.97,35700.0,36694.23,1178.43236697,-0.013082611519701692
2021-06-02,36770.91,38235.08,35924.08,37568.15,417.79544429,0.023816278472119423
2021-06-03,37441.85,39484.0,37187.16,39244.51,374.10709927,0.04462184057506158
2021-06-04,39250.33,39267.34,35575.23,36881.64,582.8193511,-0.060208931134571486
2021-06-05,36857.56,37902.09,34832.97,35561.68,551.89954427,-0.03578908096277711
2021-06-06,35570.23,36469.99,35237.91,35808.21,288.47818672,0.006932462133397488
2021-06-07,35882.01,36779.64,33333.0,33494.98,641.81225286,-0.06460054831001039
2021-06-08,33448.7,34051.72,30967.04,33369.87,1312.43881861,-0.0037351865861690037
2021-06-09,33369.87,37524.88,32407.42,37426.92,1562.13936548,0.12157823809322577
2021-06-10,37421.67,38410.17,35800.0,36661.07,797.82606099,-0.02046254407255521
2021-06-11,36679.49,37669.89,35952.44,37336.47,483.71700755,0.018422811991030352
2021-06-12,37271.8,37433.27,34619.68,35527.06,610.80674387,-0.04846226758983918
2021-06-13,35530.92,39349.2,34777.85,39026.93,802.84672845,0.0985127955986227
2021-06-14,39095.32,41036.01,38744.42,40513.96,869.26959822,0.03810266398099982
2021-06-15,40510.78,41326.81,39543.49,40153.95,532.26745946,-0.008886072849951021
2021-06-16,40127.17,40490.07,38121.99,38290.16,525.54694734,-0.0464161060119862
2021-06-17,38287.27,39535.51,37377.41,38025.98,359.67453192,-0.006899422723749438
2021-06-18,38049.14,38183.15,35143.0,35797.97,397.43090098,-0.05859178382779362
2021-06-19,35787.57,36434.98,34824.03,35468.73,399.89976173,-0.009197169560173357
2021-06-20,35481.9,36116.37,33345.85,35543.48,643.99247988,0.002107490175148552
2021-06-21,35574.81,35737.0,31269.22,31614.71,1645.80681975,-0.11053419642646145
