timestamp,open,high,low,close,volume,rate_of_return
2021-06-17,39.71,39.937,38.358,39.178,3468.634,
2021-06-18,39.152,39.348,35.0,36.754,13018.562,-0.061871458471591145
2021-06-19,36.711,37.278,34.934,35.148,5421.985,-0.04369592425314239
2021-06-20,35.299,35.921,31.393,35.31,8668.273,0.004609081597815035
2021-06-21,35.31,35.31,26.122,26.674,36361.854,-0.24457660719342966
2021-06-22,26.605,28.763,20.281,26.933,76217.549,0.009709829796805902
2021-06-23,26.818,32.75,25.692,31.154,47445.583,0.15672223666134477
2021-06-24,30.968,32.889,28.5,31.18,13891.86,0.0008345637799318517
2021-06-25,31.169,32.969,27.99,28.906,21475.976,-0.0729313662604234
2021-06-26,28.487,30.071,26.728,29.705,14152.827,0.027641320141147174
2021-06-27,29.509,31.95,29.326,31.789,11420.204,0.0701565393031478
2021-06-28,31.788,34.294,31.007,33.012,10214.456,0.03847242756928493
2021-06-29,33.012,35.797,32.739,33.904,10306.922,0.02702047740215696
2021-06-30,33.689,35.998,31.6,35.488,20818.203,0.04672015101462934
2021-07-01,35.291,35.442,32.209,33.2,16789.829,-0.06447249774571673
2021-07-02,33.169,34.129,31.428,34.054,16862.865,0.02572289156626506
2021-07-03,34.072,35.376,33.284,34.528,6513.995,0.013919069712808874
2021-07-04,34.517,35.5,33.679,34.103,6344.657,-0.012308850787766334
2021-07-05,34.066,34.434,32.455,32.954,5590.951,-0.033692050552737274
2021-07-06,33.164,35.02,33.034,34.16,11036.793,0.036596467803604815
2021-07-07,34.231,38.064,33.911,36.581,32723.636,0.07087236533957864
2021-07-08,36.576,36.884,32.726,33.09,25608.977,-0.09543205489188378
2021-07-09,32.912,34.429,32.049,33.288,17039.116,0.005983680870353281
2021-07-10,33.285,34.196,31.076,31.726,16789.559,-0.04692381639029075
2021-07-11,31.75,32.555,31.368,32.15,6843.105,0.013364432957196026
2021-07-12,32.131,32.672,30.065,30.701,8749.843,-0.045069984447900446
2021-07-13,30.651,31.086,28.866,29.13,7898.138,-0.05117097162958861
2021-07-14,29.042,31.437,27.5,31.315,9449.55,0.07500858221764517
2021-07-15,31.259,31.491,28.0,28.542,9999.676,-0.08855181223056041
2021-07-16,28.364,29.436,26.22,26.288,9907.692,-0.0789713404806952
2021-07-17,26.214,27.74,26.0,26.759,12267.779,0.017916920267802894
2021-07-18,26.789,27.758,26.278,26.629,4659.919,-0.004858178556747195
2021-07-19,26.533,26.533,24.0,24.502,25070.499,-0.07987532389500174
2021-07-20,24.579,24.945,22.15,23.408,45319.655,-0.04464941637417341
2021-07-21,23.502,27.424,22.829,26.628,31107.781,0.1375598086124401
2021-07-22,26.544,28.112,25.946,27.665,20872.615,0.03894396875469419
2021-07-23,27.772,28.639,26.392,28.511,18353.908,0.030580155431050082
2021-07-24,28.343,29.501,28.07,28.541,10911.479,0.0010522254568412492
2021-07-25,28.576,28.899,26.548,28.142,13254.691,-0.01397988858133914
2021-07-26,28.137,31.103,27.6,28.264,48115.774,0.004335157415961799
2021-07-27,28.151,28.969,26.915,28.081,21357.074,-0.0064746674214548605
2021-07-28,28.088,28.748,27.37,27.777,23004.825,-0.010825825291122082
2021-07-29,27.774,31.844,27.37,31.1,18781.512,0.11963134967779099
2021-07-30,31.149,33.055,29.973,32.447,32989.767,0.043311897106109276
2021-07-31,32.247,36.947,31.75,36.69,40320.205,0.13076709711221368
2021-08-01,36.608,36.608,33.268,34.127,27791.989,-0.0698555464704278
2021-08-02,34.106,35.877,33.04,33.159,14733.477,-0.028364637969935935
2021-08-03,33.0,35.824,32.375,34.069,15481.437,0.027443529660122534
2021-08-04,34.136,36.654,33.28,35.626,15314.863,0.04570137074760039
2021-08-05,35.715,38.263,35.535,37.476,26417.685,0.05192836692303371
2021-08-06,37.204,40.378,35.685,39.253,18917.873,0.047417013555342225
2021-08-07,39.21,40.491,37.571,39.464,21170.534,0.005375385320867121
2021-08-08,39.444,39.488,36.896,37.649,22285.814,-0.045991283194810384
2021-08-09,37.672,40.0,36.359,38.628,16536.123,0.026003346702435648
2021-08-10,38.652,41.656,38.25,40.724,17998.561,0.054261157709433405
2021-08-11,40.778,43.69,40.778,41.53,18817.124,0.019791768981436197
2021-08-12,41.456,43.41,39.354,41.081,22907.229,-0.010811461594028349
2021-08-13,41.138,44.943,40.714,44.635,21397.794,0.08651201285265686
2021-08-14,44.595,44.862,39.149,44.15,27250.393,-0.010865912400582545
2021-08-15,44.192,54.669,43.385,53.619,83477.861,0.21447338618346556
2021-08-16,53.765,69.311,52.3,62.058,223459.365,0.15738823924355172
2021-08-17,62.255,74.974,58.056,64.124,212129.243,0.03329143704276638
2021-08-18,64.036,80.68,59.811,72.672,225970.21,0.1333042230678061
2021-08-19,72.752,75.274,68.429,72.876,117528.657,0.0028071334214003762
2021-08-20,72.919,79.946,70.949,78.559,48921.91,0.07798177726549205
2021-08-21,78.587,81.966,72.658,73.994,61424.926,-0.05810919181761476
2021-08-22,73.907,77.577,71.263,72.671,30758.611,-0.01787982809416966
2021-08-23,73.031,76.764,71.588,75.689,40845.59,0.04152963355396211
2021-08-24,75.501,79.415,68.591,70.463,104970.716,-0.06904570016779188
