timestamp,open,high,low,close,volume,rate_of_return
2022-03-28 00:00:00,3294.78,3324.83,3275.45,3289.62,582.93945924,
2022-03-28 01:00:00,3287.82,3306.29,3284.96,3292.6,235.46726632,0.0009058797064707136
2022-03-28 02:00:00,3294.0,3306.65,3292.88,3300.21,123.96310587,0.0023112433942780175
2022-03-28 03:00:00,3301.24,3317.34,3300.36,3312.02,217.6020869,0.0035785601522326793
2022-03-28 04:00:00,3313.15,3319.46,3301.31,3318.77,161.82262479,0.002038031171309296
2022-03-28 05:00:00,3317.27,3340.0,3316.64,3324.25,340.64919602,0.0016512141546416448
2022-03-28 06:00:00,3326.47,3327.7,3303.18,3319.14,236.37574277,-0.0015371888395878663
2022-03-28 07:00:00,3319.95,3327.12,3314.74,3319.35,141.67288879,6.3269401110011e-05
2022-03-28 08:00:00,3319.35,3325.94,3305.73,3322.4,219.45231214,0.000918854595026275
2022-03-28 09:00:00,3323.2,3353.31,3322.96,3336.9,330.89464651,0.0043643149530459
2022-03-28 10:00:00,3337.28,3356.0,3334.8,3348.74,430.23387203,0.00354820342233797
2022-03-28 11:00:00,3349.99,3357.75,3340.13,3347.16,224.37039113,-0.00047181925141992487
2022-03-28 12:00:00,3348.38,3354.11,3332.17,3339.6,175.61235891,-0.002258631197791572
2022-03-28 13:00:00,3339.79,3390.69,3335.74,3378.45,455.79282805,0.011633129716133617
2022-03-28 14:00:00,3378.06,3397.51,3356.23,3390.63,561.05516774,0.003605203569684301
2022-03-28 15:00:00,3390.64,3400.71,3357.23,3357.87,480.94752025,-0.009661921235876614
2022-03-28 16:00:00,3357.74,3371.48,3334.0,3360.89,451.43600345,0.0008993796662766229
2022-03-28 17:00:00,3358.09,3391.36,3347.58,3386.31,420.88972473,0.007563472770605317
2022-03-28 18:00:00,3385.25,3423.43,3376.71,3416.41,668.74015509,0.008888731391987204
2022-03-28 19:00:00,3417.1,3431.59,3399.91,3409.35,593.97939452,-0.0020664967026791103
2022-03-28 20:00:00,3407.54,3418.32,3399.13,3418.2,301.10799207,0.0025958027189934008
2022-03-28 21:00:00,3418.51,3425.34,3363.49,3380.12,273.75330752,-0.011140366274647429
2022-03-28 22:00:00,3380.02,3389.09,3362.44,3369.53,428.58199587,-0.003133024863022471
2022-03-28 23:00:00,3370.55,3374.33,3315.78,3333.38,620.35635695,-0.010728499226895227
2022-03-29 00:00:00,3332.69,3375.86,3331.06,3364.62,413.76379436,0.00937186879383689
2022-03-29 01:00:00,3368.47,3393.42,3358.76,3388.45,301.90118339,0.007082523435038679
2022-03-29 02:00:00,3388.87,3404.38,3372.29,3373.1,397.69420451,-0.004530094881140312
2022-03-29 03:00:00,3372.9,3380.79,3367.98,3369.92,290.89374872,-0.0009427529572203497
2022-03-29 04:00:00,3371.31,3394.17,3369.61,3389.21,182.92438931,0.005724171493685315
2022-03-29 05:00:00,3389.28,3414.2,3388.67,3404.57,493.06228179,0.004532029588016018
2022-03-29 06:00:00,3404.53,3423.73,3402.76,3408.01,128.80111317,0.0010104066005398593
2022-03-29 07:00:00,3407.76,3410.37,3386.84,3387.16,121.85721499,-0.006117939794777705
2022-03-29 08:00:00,3386.03,3419.62,3386.01,3413.27,170.48132561,0.0077085227742415
2022-03-29 09:00:00,3415.14,3444.63,3415.14,3426.49,403.00836969,0.003873118739507797
2022-03-29 10:00:00,3422.6,3438.01,3415.23,3432.89,349.14685892,0.001867800577267209
2022-03-29 11:00:00,3435.13,3471.08,3426.25,3464.86,378.63629429,0.00931285301888507
2022-03-29 12:00:00,3466.15,3481.6,3459.93,3465.31,345.95790865,0.00012987537735997812
2022-03-29 13:00:00,3463.04,3472.2,3424.96,3443.87,478.81678552,-0.006187036657615108
2022-03-29 14:00:00,3444.55,3456.59,3432.22,3447.14,351.3814875,0.0009495131930066236
2022-03-29 15:00:00,3448.08,3454.8,3394.25,3402.72,432.4126433,-0.01288604466311205
2022-03-29 16:00:00,3404.52,3425.93,3368.36,3422.63,639.43844014,0.0058512013918277095
2022-03-29 17:00:00,3421.53,3421.53,3380.68,3399.19,318.20079869,-0.006848534606428425
2022-03-29 18:00:00,3399.36,3415.95,3396.34,3413.43,191.99453672,0.004189233317348995
2022-03-29 19:00:00,3412.95,3442.92,3412.19,3426.98,299.55278572,0.003969614141787092
2022-03-29 20:00:00,3426.29,3428.33,3385.57,3396.37,120.86719101,-0.008932062632405202
2022-03-29 21:00:00,3396.15,3403.06,3361.62,3375.4,282.18410027,-0.00617423896689695
2022-03-29 22:00:00,3372.58,3391.66,3343.66,3385.93,842.08758778,0.0031196302660425612
2022-03-29 23:00:00,3384.73,3405.93,3376.19,3398.79,246.39065759,0.0037980702495326035
2022-03-30 00:00:00,3398.39,3398.75,3355.84,3368.58,303.64912866,-0.008888457362767332
2022-03-30 01:00:00,3368.16,3376.54,3332.58,3346.87,491.15547217,-0.006444852133539958
2022-03-30 02:00:00,3347.04,3376.42,3341.84,3369.51,231.92781613,0.006764529246729101
2022-03-30 03:00:00,3369.04,3388.18,3368.27,3383.0,150.3418579,0.004003549477520352
2022-03-30 04:00:00,3380.9,3392.15,3362.62,3368.16,214.00390041,-0.0043866390777417275
2022-03-30 05:00:00,3369.58,3408.3,3369.58,3404.51,242.13933275,0.010792242648805406
2022-03-30 06:00:00,3404.59,3417.57,3392.14,3403.95,288.02601803,-0.00016448769426447019
2022-03-30 07:00:00,3404.92,3415.33,3395.31,3409.58,184.74404913,0.001653960839612889
2022-03-30 08:00:00,3409.21,3410.77,3386.47,3405.0,400.10652321,-0.0013432739516303638
2022-03-30 09:00:00,3402.63,3402.63,3382.66,3383.65,165.83080278,-0.006270190895741545
2022-03-30 10:00:00,3381.41,3403.84,3380.56,3399.47,172.95575795,0.0046754244676605605
2022-03-30 11:00:00,3398.82,3418.82,3384.45,3407.05,229.30413488,0.002229759344839266
2022-03-30 12:00:00,3404.32,3405.83,3388.36,3400.41,216.88162166,-0.0019489000748449392
2022-03-30 13:00:00,3401.25,3401.25,3360.94,3367.87,390.32805175,-0.009569434274102284
2022-03-30 14:00:00,3365.92,3384.41,3352.62,3369.55,487.53830612,0.0004988316057330522
2022-03-30 15:00:00,3368.84,3385.96,3349.3,3381.85,327.40406626,0.0036503390660473922
2022-03-30 16:00:00,3381.84,3405.03,3375.01,3396.25,274.6538436,0.004258024454071085
2022-03-30 17:00:00,3397.74,3440.0,3390.19,3438.32,438.53481684,0.01238719175561287
2022-03-30 18:00:00,3439.99,3447.35,3391.76,3392.69,453.45652609,-0.01327101607761938
2022-03-30 19:00:00,3393.7,3396.1,3372.86,3394.59,486.82160237,0.0005600275887276407
2022-03-30 20:00:00,3395.66,3415.04,3386.65,3412.21,241.34772376,0.00519061212105143
2022-03-30 21:00:00,3412.7,3414.4,3383.53,3387.64,246.24613517,-0.007200611920133881
2022-03-30 22:00:00,3383.3,3396.17,3371.03,3387.57,393.49063456,-2.066335265837882e-05
2022-03-30 23:00:00,3387.57,3394.25,3377.49,3384.87,175.27806787,-0.0007970315004561801
2022-03-31 00:00:00,3385.07,3409.6,3378.28,3399.05,324.636627,0.0041892303101744854
2022-03-31 01:00:00,3399.62,3424.45,3399.37,3422.46,235.91936821,0.006887218487518609
2022-03-31 02:00:00,3421.22,3421.37,3403.36,3403.64,417.70091944,-0.005498968578157237
2022-03-31 03:00:00,3401.34,3413.34,3392.67,3397.67,447.35588099,-0.0017540045363199086
2022-03-31 04:00:00,3399.08,3408.56,3388.72,3391.13,166.69051068,-0.0019248484991184478
2022-03-31 05:00:00,3391.49,3403.96,3385.29,3392.52,383.7165022,0.00040989286756909493
2022-03-31 06:00:00,3392.47,3404.74,3390.33,3401.78,197.63714888,0.0027295343874171873
2022-03-31 07:00:00,3400.14,3405.13,3394.14,3396.82,153.35858626,-0.0014580601920171077
2022-03-31 08:00:00,3400.65,3412.49,3399.89,3409.74,214.53965362,0.0038035574449042375
2022-03-31 09:00:00,3410.31,3424.01,3398.6,3420.71,207.10598917,0.003217254101485878
2022-03-31 10:00:00,3421.84,3426.45,3411.05,3416.49,294.52993708,-0.0012336620175344981
2022-03-31 11:00:00,3415.57,3415.57,3399.0,3409.41,208.79874742,-0.0020723022751419906
2022-03-31 12:00:00,3409.88,3445.7,3403.28,3428.95,548.89596299,0.005731196893304036
2022-03-31 13:00:00,3428.68,3443.06,3377.77,3380.58,1298.22905571,-0.014106359089517184
2022-03-31 14:00:00,3380.49,3383.96,3335.42,3379.56,1551.64874689,-0.00030172337291234363
2022-03-31 15:00:00,3378.08,3387.38,3345.16,3349.24,440.41885812,-0.00897158209944493
2022-03-31 16:00:00,3348.64,3353.66,3266.73,3269.61,2206.28030209,-0.02377554310828711
2022-03-31 17:00:00,3270.44,3302.04,3266.58,3295.47,745.54964445,0.007909200179837761
2022-03-31 18:00:00,3293.7,3308.33,3261.69,3307.81,1066.37962583,0.0037445341635640172
2022-03-31 19:00:00,3307.24,3311.68,3282.83,3283.98,1172.56062235,-0.007204162270505243
2022-03-31 20:00:00,3286.09,3303.6,3279.69,3298.58,633.60271156,0.0044458248832208724
2022-03-31 21:00:00,3299.1,3304.77,3287.1,3287.12,274.27086314,-0.0034742222410856227
2022-03-31 22:00:00,3287.73,3291.57,3273.58,3290.41,291.17390593,0.0010008761469006977
2022-03-31 23:00:00,3289.02,3296.94,3262.74,3283.63,355.61457429,-0.0020605334897474403
2022-04-01 00:00:00,3284.88,3308.75,3274.38,3296.8,389.19797157,0.004010805115070903
2022-04-01 01:00:00,3297.41,3298.43,3230.0,3256.09,600.1649093,-0.012348337782091767
2022-04-01 02:00:00,3256.81,3262.23,3210.54,3223.26,668.0294236,-0.010082645135730206
2022-04-01 03:00:00,3222.53,3250.11,3220.31,3249.04,327.93806411,0.007998113710963262
2022-04-01 04:00:00,3246.91,3258.21,3245.84,3245.97,133.25292876,-0.0009448944919114854
2022-04-01 05:00:00,3244.72,3266.87,3243.02,3250.72,343.98152685,0.001463353019282465
2022-04-01 06:00:00,3252.68,3264.88,3245.38,3264.88,244.94309017,0.004355958064675036
2022-04-01 07:00:00,3265.04,3282.01,3262.12,3280.1,308.60742354,0.004661733356202902
2022-04-01 08:00:00,3280.87,3294.0,3265.0,3275.5,511.72159065,-0.0014023962684064362
2022-04-01 09:00:00,3274.26,3284.25,3269.26,3273.27,134.49403927,-0.0006808120897573433
2022-04-01 10:00:00,3274.49,3284.42,3267.77,3284.24,95.16214133,0.0033513886724896302
2022-04-01 11:00:00,3285.9,3303.32,3279.36,3285.0,266.52375458,0.00023140817967015614
2022-04-01 12:00:00,3280.39,3313.45,3261.81,3310.47,597.78976382,0.007753424657534147
2022-04-01 13:00:00,3310.1,3366.29,3310.1,3351.65,922.04698509,0.012439321304829942
2022-04-01 14:00:00,3352.97,3425.1,3350.97,3421.95,720.41610383,0.020974743782912864
